country.code,country.name,year,agriculture.ghg.emissions.mio.tonnes,energy.ghg.emissions.mio.tonnes,industry.ghg.emissions.mio.tonnes,total.ghg.emissions.mio.tonnes,transport.ghg.emissions.mio.tonnes,waste.ghg.emissions.mio.tonnes
AT,Austria,1990,8.1,38.9,13.7,78.7,14,3.9
AT,Austria,1991,8,41.1,13.7,82.3,15.5,4
AT,Austria,1992,7.7,36.6,12.1,75.8,15.4,3.9
AT,Austria,1993,7.7,36.699999999999996,12,75.9,15.6,3.9
AT,Austria,1994,7.7,36.3,12.7,76.2,15.6,3.8
AT,Austria,1995,7.8,38.6,13.6,79.6,15.9,3.7
AT,Austria,1996,7.7,41.2,13.1,82.9,17.4,3.5
AT,Austria,1997,7.7,40.7,14.2,82.4,16.5,3.3
AT,Austria,1998,7.6,38.4,13.9,81.7,18.6,3.2
AT,Austria,1999,7.5,37.8,13.6,80.1,18,3.1
AT,Austria,2000,7.4,36.599999999999994,14.6,80.4,18.8,3
AT,Austria,2001,7.4,39.3,14.5,84.3,20.3,2.9
AT,Austria,2002,7.3,38.599999999999994,15.1,86.1,22.2,2.9
AT,Austria,2003,7.1,42.4,15.3,91.8,24.1,2.9
AT,Austria,2004,7.1,41.9,14.8,91.4,24.6,2.9
AT,Austria,2005,7,42.199999999999996,15.6,92.6,24.9,2.8
AT,Austria,2006,7,40.5,16.3,90.1,23.7,2.7
AT,Austria,2007,7.1,37,16.9,87.5,23.9,2.5
AT,Austria,2008,7.2,37.5,17.2,86.8,22.4,2.4
AT,Austria,2009,7.2,35.099999999999994,13.9,80.3,21.8,2.3
AT,Austria,2010,7.1,37,15.9,84.8,22.6,2.2
AT,Austria,2011,7.2,35.4,16,82.5,21.9,2
AT,Austria,2012,7.1,33.5,15.6,79.8,21.7,1.9
AT,Austria,2013,7.1,32.6,15.9,80.4,22.9,1.8
AT,Austria,2014,7.2,29.500000000000004,16,76.7,22.2,1.7
AT,Austria,2015,7.2,30.7,16.6,78.9,22.7,1.6
AT,Austria,2016,7.4,30.799999999999997,16.4,79.6,23.5,1.6
AT,Austria,2017,7.3,31.999999999999996,17.2,82.3,24.3,1.5
AT,Austria,2018,7.4,31,15.6,79.8,24.4,1.4
AT,Austria,2019,7.4,30.799999999999997,16.1,80.4,24.6,1.4
AT,Austria,2020,7.5,30.4,16,79.7,24.5,1.3
AT,Austria,2021,7.5,29.199999999999996,15.6,78.2,24.6,1.2
AT,Austria,2022,7.5,28.9,15.6,77.9,24.6,1.2
AT,Austria,2023,7.5,28.8,15.6,77.8,24.7,1.1
AT,Austria,2024,7.5,28.900000000000002,15.3,77.6,24.7,1.1
AT,Austria,2025,7.5,28.4,15.1,76.6,24.5,1.1
AT,Austria,2026,7.6,27.700000000000003,15.1,75.9,24.5,1
AT,Austria,2027,7.6,27.700000000000003,15,75.7,24.4,1
AT,Austria,2028,7.6,27.400000000000002,14.9,75,24.2,1
AT,Austria,2029,7.6,27.299999999999997,14.7,74.5,24,0.9
AT,Austria,2030,7.6,27.099999999999998,14.7,74,23.7,0.9
AT,Austria,2031,7.6,26.9,14.6,73.5,23.5,0.9
AT,Austria,2032,7.7,26.6,14.6,73.1,23.4,0.9
AT,Austria,2033,7.7,26.400000000000002,14.6,72.7,23.2,0.9
AT,Austria,2034,7.7,26.4,14.5,72.5,23,0.8
AT,Austria,2035,7.7,26.300000000000004,14.5,72.3,22.9,0.8
AT,Austria,2036,7.7,26.099999999999998,14.5,71.9,22.7,0.8
AT,Austria,2037,7.8,26.299999999999997,14.5,71.9,22.5,0.8
AT,Austria,2038,7.8,26.2,14.5,71.6,22.3,0.8
AT,Austria,2039,7.8,26.000000000000004,14.5,71.2,22.2,0.8
AT,Austria,2040,7.8,25.9,14.5,71,22,0.8
BE,Belgium,1990,12.2,82.80000000000001,26.3,146.6,20.9,4.3
BE,Belgium,1991,12.1,86.30000000000001,25.3,149.3,21.1,4.5
BE,Belgium,1992,12.1,83.9,26.4,148.9,21.9,4.6
BE,Belgium,1993,12.2,83.30000000000001,25.6,147.9,22.4,4.4
BE,Belgium,1994,12.1,84.5,28.5,152.5,22.9,4.5
BE,Belgium,1995,12.3,84.80000000000001,30.2,154.7,22.9,4.5
BE,Belgium,1996,12.2,88.6,29.7,158.3,23.4,4.4
BE,Belgium,1997,12.2,82.7,26.9,149.8,23.5,4.5
BE,Belgium,1998,12,86.3,28.1,155,24.2,4.3
BE,Belgium,1999,12.2,80.7,27.2,148.6,24.5,4.1
BE,Belgium,2000,11.3,81.1,28.4,149.7,24.9,3.9
BE,Belgium,2001,11.1,81.1,27,148.1,25.4,3.5
BE,Belgium,2002,11,80.5,26.8,147.6,25.7,3.5
BE,Belgium,2003,10.6,81.2,26.7,147.9,26.3,3.2
BE,Belgium,2004,10.5,80.4,27.7,149.2,27.4,3.2
BE,Belgium,2005,10.3,78.9,26.4,145.3,26.6,3.1
BE,Belgium,2006,10.1,76.6,25.7,142.7,27.2,3
BE,Belgium,2007,10.3,73.7,24,139,28,3
BE,Belgium,2008,10.1,73.5,24.3,138.8,28.1,2.8
BE,Belgium,2009,10.3,67.5,18.6,126.3,27.3,2.6
BE,Belgium,2010,10.2,72.4,21.5,132.9,26.4,2.5
BE,Belgium,2011,10.1,63.2,20.6,122.2,26,2.3
BE,Belgium,2012,9.9,63,19.1,119.4,25.2,2.2
BE,Belgium,2013,9.9,63,19.8,119.3,24.8,1.8
BE,Belgium,2014,10.1,56.900000000000006,19.8,113.5,25,1.7
BE,Belgium,2015,10,59,19.8,117.1,26.7,1.6
BE,Belgium,2016,9.9,57.6,20.4,115.8,26.4,1.5
BE,Belgium,2017,10.1,57.5,19.7,114.5,25.8,1.5
BE,Belgium,2018,10,56.6,19.8,114.3,26.4,1.4
BE,Belgium,2019,9.9,55.8,19.9,114,27,1.3
BE,Belgium,2020,9.8,55.099999999999994,20.1,113.7,27.5,1.3
BE,Belgium,2021,9.7,55.99999999999999,19.9,114.4,27.6,1.2
BE,Belgium,2022,9.6,56.8,19.8,115.1,27.7,1.2
BE,Belgium,2023,9.6,57.7,19.6,115.8,27.8,1.1
BE,Belgium,2024,9.5,58.6,19.5,116.5,27.9,1.1
BE,Belgium,2025,9.4,59.5,19.3,117.2,28,1
BE,Belgium,2026,9.4,60.699999999999996,19.2,118.4,28.1,1
BE,Belgium,2027,9.3,61.900000000000006,19.1,119.6,28.3,0.9
BE,Belgium,2028,9.3,63.1,19,120.8,28.4,0.9
BE,Belgium,2029,9.3,64.4,18.9,122,28.5,0.9
BE,Belgium,2030,9.2,65.5,18.8,123.1,28.7,0.8
BE,Belgium,2031,9.2,65.9,18.8,123.6,28.8,0.8
BE,Belgium,2032,9.2,66.4,18.8,124.1,28.9,0.8
BE,Belgium,2033,9.2,66.8,18.8,124.6,29,0.8
BE,Belgium,2034,9.2,67.19999999999999,18.7,125.1,29.1,0.8
BE,Belgium,2035,9.2,67.6,18.7,125.6,29.2,0.8
BG,Bulgaria,1990,12.5,64.80000000000001,10,101.8,6.6,8
BG,Bulgaria,1991,10.8,53.5,7.9,83.4,3.6,7.7
BG,Bulgaria,1992,9.4,50.1,6.6,77.8,4,7.6
BG,Bulgaria,1993,8,49.9,6.9,76.8,4.5,7.4
BG,Bulgaria,1994,7,47,8.4,73.1,4.1,6.6
BG,Bulgaria,1995,5.9,46.800000000000004,10.5,74.6,4.4,7
BG,Bulgaria,1996,5.6,47.5,10.3,74.8,4.3,7
BG,Bulgaria,1997,5.7,45.2,9.5,71.8,4.4,7
BG,Bulgaria,1998,5.1,43.4,7.1,67.9,5.5,6.7
BG,Bulgaria,1999,5.5,36.8,6.3,60.7,5.7,6.5
BG,Bulgaria,2000,5.2,35.3,7.2,59.6,5.5,6.4
BG,Bulgaria,2001,5,38.8,7.2,62.7,5.7,6
BG,Bulgaria,2002,5.1,36.5,6.4,59.7,5.9,5.8
BG,Bulgaria,2003,5,39.6,7.1,64.2,6.5,5.9
BG,Bulgaria,2004,5.5,37.8,7.2,63.3,7,5.8
BG,Bulgaria,2005,5.2,37.900000000000006,7.7,63.9,7.8,5.4
BG,Bulgaria,2006,5.1,38.400000000000006,7.5,64.5,8.3,5.2
BG,Bulgaria,2007,4.9,42.2,8,68.4,8.2,5.1
BG,Bulgaria,2008,5.1,41.1,7.2,67,8.6,4.9
BG,Bulgaria,2009,5,35.900000000000006,4.2,58,8.2,4.8
BG,Bulgaria,2010,5.5,38,4.4,60.5,8,4.6
BG,Bulgaria,2011,5.1,43,5,65.9,8.2,4.6
BG,Bulgaria,2012,5.2,37.8,4.8,60.8,8.5,4.4
BG,Bulgaria,2013,5.7,33.2,4.8,55.5,7.4,4.5
BG,Bulgaria,2014,6.2,34.5,5.1,58.5,8.4,4.3
BG,Bulgaria,2015,6.2,36.3,5.8,61.7,9.2,4.2
BG,Bulgaria,2016,6.6,33.099999999999994,6.1,59.1,9.3,4.1
BG,Bulgaria,2017,6.6,35.1,6.4,61.4,9.5,3.8
BG,Bulgaria,2018,5.6,42.1,5.5,67,9.9,3.9
BG,Bulgaria,2019,5.8,44,5.4,69.2,10.2,3.8
BG,Bulgaria,2020,6,45.9,5.3,71.3,10.4,3.7
BG,Bulgaria,2021,5.9,44.3,5.3,69.4,10.3,3.6
BG,Bulgaria,2022,5.7,42.8,5.2,67.4,10.1,3.6
BG,Bulgaria,2023,5.6,41.1,5.2,65.4,10,3.6
BG,Bulgaria,2024,5.4,39.599999999999994,5.1,63.5,9.8,3.6
BG,Bulgaria,2025,5.3,38,5,61.5,9.6,3.5
BG,Bulgaria,2026,5.4,37.2,5.1,60.9,9.7,3.5
BG,Bulgaria,2027,5.5,36.400000000000006,5.1,60.2,9.8,3.5
BG,Bulgaria,2028,5.6,35.6,5.1,59.6,9.9,3.5
BG,Bulgaria,2029,5.7,34.7,5.1,59,10,3.5
BG,Bulgaria,2030,5.8,34,5.1,58.4,10,3.4
BG,Bulgaria,2031,5.9,32.6,5.2,57,9.9,3.4
BG,Bulgaria,2032,6,31.2,5.2,55.6,9.8,3.4
BG,Bulgaria,2033,6.1,29.900000000000002,5.2,54.3,9.7,3.4
BG,Bulgaria,2034,6.2,28.5,5.3,52.9,9.6,3.4
BG,Bulgaria,2035,6.3,27.200000000000003,5.3,51.5,9.4,3.3
HR,Croatia,1990,4.4,17.8,4.7,31.9,3.9,1.1
HR,Croatia,1991,4.3,13.299999999999999,3.5,25,2.9,1.1
HR,Croatia,1992,3.8,12.5,2.9,23.1,2.8,1.1
HR,Croatia,1993,3.6,13.100000000000001,2.4,23.3,3,1.1
HR,Croatia,1994,3.4,11.899999999999999,2.7,22.3,3.2,1.1
HR,Croatia,1995,3.3,12.6,2.5,22.9,3.4,1.2
HR,Croatia,1996,3.2,13,2.5,23.5,3.7,1.2
HR,Croatia,1997,3.3,13.4,2.7,24.8,4.1,1.2
HR,Croatia,1998,3.1,14.100000000000001,2.4,25.1,4.2,1.2
HR,Croatia,1999,3.2,14.399999999999999,2.9,26.2,4.5,1.3
HR,Croatia,2000,3.1,13.8,3.1,25.9,4.5,1.3
HR,Croatia,2001,3.3,14.700000000000001,3.1,27.1,4.6,1.4
HR,Croatia,2002,3.2,15.599999999999998,3.1,28.1,4.8,1.4
HR,Croatia,2003,3.1,16.6,3.1,29.5,5.2,1.5
HR,Croatia,2004,3.4,15.799999999999999,3.5,29.6,5.4,1.5
HR,Croatia,2005,3.3,16,3.6,30,5.6,1.5
HR,Croatia,2006,3.4,15.799999999999999,3.7,30.4,5.9,1.6
HR,Croatia,2007,3.3,16.599999999999998,3.9,31.8,6.3,1.7
HR,Croatia,2008,3.5,15.5,3.8,30.8,6.2,1.8
HR,Croatia,2009,3,14.400000000000002,3.1,28.5,6.2,1.9
HR,Croatia,2010,3.1,13.7,3.3,28.1,6,1.9
HR,Croatia,2011,3.2,13.7,3.2,27.8,5.8,1.9
HR,Croatia,2012,3,12.500000000000002,2.9,25.9,5.6,1.9
HR,Croatia,2013,2.8,11.600000000000001,2.6,24.6,5.7,1.8
HR,Croatia,2014,2.7,10.799999999999999,2.8,23.8,5.6,1.9
HR,Croatia,2015,2.9,10.600000000000001,2.8,24.2,6,2
HR,Croatia,2016,2.8,10.8,2.5,24.4,6.2,2.1
HR,Croatia,2017,2.8,10.700000000000001,2.7,25,6.6,2.1
HR,Croatia,2018,2.8,10,2.7,24.1,6.2,2.4
HR,Croatia,2019,2.8,9.399999999999999,2.8,23.7,6.3,2.4
HR,Croatia,2020,2.7,9,2.9,23.4,6.3,2.4
HR,Croatia,2021,2.7,9,2.9,23.4,6.2,2.5
HR,Croatia,2022,2.7,9,3,23.4,6.2,2.5
HR,Croatia,2023,2.7,9,3,23.4,6.1,2.6
HR,Croatia,2024,2.8,9,3,23.4,6,2.6
HR,Croatia,2025,2.8,9,3,23.4,6,2.7
HR,Croatia,2026,2.8,9,3,23.4,5.9,2.7
HR,Croatia,2027,2.8,9,3,23.5,5.8,2.8
HR,Croatia,2028,2.9,9,3.1,23.5,5.8,2.8
HR,Croatia,2029,2.9,9,3.1,23.5,5.7,2.8
HR,Croatia,2030,2.9,9,3.1,23.5,5.6,2.9
HR,Croatia,2031,2.9,8.9,3.1,23.5,5.6,2.9
HR,Croatia,2032,3,8.8,3.1,23.4,5.5,3
HR,Croatia,2033,3,8.799999999999999,3.2,23.4,5.4,3
HR,Croatia,2034,3,8.6,3.2,23.3,5.4,3.1
HR,Croatia,2035,3,8.600000000000001,3.2,23.2,5.3,3.1
CY,Cyprus,1990,0.5,2.8,0.8,5.7,1.2,0.4
CY,Cyprus,1991,0.5,3.3,0.8,6.2,1.2,0.4
CY,Cyprus,1992,0.5,3.4,0.9,6.6,1.4,0.4
CY,Cyprus,1993,0.5,3.6,0.9,6.9,1.4,0.4
CY,Cyprus,1994,0.5,3.7,1,7.2,1.5,0.4
CY,Cyprus,1995,0.6,3.4999999999999996,1,7.1,1.6,0.4
CY,Cyprus,1996,0.6,3.8000000000000003,1,7.4,1.6,0.4
CY,Cyprus,1997,0.5,3.8999999999999995,1,7.5,1.7,0.4
CY,Cyprus,1998,0.6,4.1000000000000005,1,7.9,1.8,0.4
CY,Cyprus,1999,0.5,4.4,1,8.1,1.8,0.5
CY,Cyprus,2000,0.6,4.6000000000000005,1,8.4,1.8,0.5
CY,Cyprus,2001,0.6,4.4,1,8.3,1.9,0.5
CY,Cyprus,2002,0.6,4.5,1,8.6,1.9,0.5
CY,Cyprus,2003,0.6,4.8,1,8.9,2,0.5
CY,Cyprus,2004,0.6,4.9,1.1,9.1,2.1,0.5
CY,Cyprus,2005,0.5,5,1.2,9.3,2.1,0.5
CY,Cyprus,2006,0.5,5.199999999999999,1.2,9.5,2.1,0.5
CY,Cyprus,2007,0.5,5.3999999999999995,1.2,9.9,2.2,0.5
CY,Cyprus,2008,0.5,5.5,1.2,10,2.3,0.5
CY,Cyprus,2009,0.5,5.4,1,9.8,2.3,0.5
CY,Cyprus,2010,0.5,5.2,0.9,9.5,2.3,0.5
CY,Cyprus,2011,0.5,4.9,0.9,9.1,2.3,0.5
CY,Cyprus,2012,0.5,4.6,0.8,8.6,2.1,0.5
CY,Cyprus,2013,0.5,3.9,1.1,7.8,1.9,0.5
CY,Cyprus,2014,0.4,4.2,1.3,8.2,1.8,0.5
CY,Cyprus,2015,0.5,4.199999999999999,1.2,8.3,1.9,0.5
CY,Cyprus,2016,0.5,4.5,1.2,8.7,2,0.6
CY,Cyprus,2017,0.5,4.5,1.3,8.9,2.1,0.6
CY,Cyprus,2018,0.5,4.4,1.4,9,2.1,0.6
CY,Cyprus,2019,0.5,4.5,1.4,9.1,2.1,0.6
CY,Cyprus,2020,0.5,4.1,1.4,8.6,2.1,0.5
CY,Cyprus,2021,0.5,3.4999999999999996,1.4,8,2.1,0.5
CY,Cyprus,2022,0.5,3.4999999999999996,1.4,8,2.1,0.5
CY,Cyprus,2023,0.5,3.6,1.5,8.1,2.1,0.5
CY,Cyprus,2024,0.5,3.6,1.5,8.2,2.1,0.5
CY,Cyprus,2025,0.5,3.6999999999999997,1.5,8.2,2.1,0.4
CY,Cyprus,2026,0.5,3.8000000000000003,1.5,8.3,2.1,0.4
CY,Cyprus,2027,0.5,3.8000000000000003,1.5,8.3,2.1,0.4
CY,Cyprus,2028,0.5,3.8000000000000003,1.5,8.3,2.1,0.4
CY,Cyprus,2029,0.5,3.9,1.5,8.3,2.1,0.4
CY,Cyprus,2030,0.5,3.8000000000000003,1.5,8.2,2.1,0.4
CY,Cyprus,2031,0.5,3.6,1.5,8,2.1,0.3
CY,Cyprus,2032,0.5,3.4999999999999996,1.5,7.9,2.1,0.3
CY,Cyprus,2033,0.5,3.1999999999999997,1.5,7.6,2.1,0.3
CY,Cyprus,2034,0.5,2.9999999999999996,1.5,7.4,2.1,0.3
CY,Cyprus,2035,0.5,2.9,1.5,7.2,2.1,0.3
CY,Cyprus,2036,0.5,2.6999999999999997,1.5,7,2.1,0.3
CY,Cyprus,2037,0.5,2.4999999999999996,1.5,6.8,2.1,0.3
CY,Cyprus,2038,0.5,2.3000000000000003,1.5,6.6,2.1,0.2
CY,Cyprus,2039,0.5,2.1999999999999997,1.5,6.5,2.1,0.2
CY,Cyprus,2040,0.5,2.1999999999999997,1.5,6.4,2.1,0.2
CZ,Czech Republic,1990,15.8,149.8,17.1,197.4,11.5,3.1
CZ,Czech Republic,1991,13.7,138,13.8,179.2,10.3,3.3
CZ,Czech Republic,1992,11.8,132.3,14.6,172.7,10.7,3.3
CZ,Czech Republic,1993,10.5,127.39999999999999,13.5,165,10.3,3.4
CZ,Czech Republic,1994,9.5,118.60000000000001,14.7,157.5,11.2,3.5
CZ,Czech Republic,1995,9.6,118.9,14.2,156.7,10.5,3.5
CZ,Czech Republic,1996,9.3,121.3,14.9,159.8,10.7,3.5
CZ,Czech Republic,1997,8.9,116.2,15.8,155.2,10.5,3.7
CZ,Czech Republic,1998,8.6,109,15.9,149,11.7,3.8
CZ,Czech Republic,1999,8.6,101.6,13.4,139.4,12,3.8
CZ,Czech Republic,2000,8.4,110.10000000000001,14.9,149.3,12.1,3.9
CZ,Czech Republic,2001,8.5,109.6,14.2,149.1,12.9,4
CZ,Czech Republic,2002,8.3,105.6,13.9,145.5,13.5,4.1
CZ,Czech Republic,2003,7.9,106.3,15,148.8,15.3,4.3
CZ,Czech Republic,2004,8.1,105.4,15.9,149.6,16,4.2
CZ,Czech Republic,2005,7.8,103.19999999999999,14.8,147.5,17.4,4.3
CZ,Czech Republic,2006,7.7,103,15.8,148.6,17.7,4.4
CZ,Czech Republic,2007,7.8,103,16.6,150.3,18.6,4.3
CZ,Czech Republic,2008,8,98.1,16.6,145.6,18.5,4.5
CZ,Czech Republic,2009,7.6,93.2,14.1,137.2,17.8,4.6
CZ,Czech Republic,2010,7.4,95.7,15,139.7,16.8,4.9
CZ,Czech Republic,2011,7.6,93.4,15.3,137.8,16.6,4.9
CZ,Czech Republic,2012,7.6,89.7,15,133.7,16.3,5.1
CZ,Czech Republic,2013,7.7,84.5,14.9,128.7,16.2,5.4
CZ,Czech Republic,2014,7.9,81,15.8,126.8,16.7,5.4
CZ,Czech Republic,2015,8.1,81.3,15.4,127.8,17.5,5.5
CZ,Czech Republic,2016,8.5,81.89999999999999,15.6,129.8,18.2,5.6
CZ,Czech Republic,2017,8.4,80.2,15.7,128.7,18.7,5.6
CZ,Czech Republic,2018,8.4,80.2,15.6,127.9,18.2,5.5
CZ,Czech Republic,2019,8.4,79.30000000000001,15.8,127.1,18.1,5.4
CZ,Czech Republic,2020,8.4,78.6,16,126.3,17.9,5.4
CZ,Czech Republic,2021,8.4,76.5,15.9,123.9,17.8,5.3
CZ,Czech Republic,2022,8.5,74.5,15.8,121.6,17.7,5.2
CZ,Czech Republic,2023,8.6,72.4,15.6,119.3,17.6,5
CZ,Czech Republic,2024,8.7,70.3,15.5,116.9,17.5,4.9
CZ,Czech Republic,2025,8.8,68.30000000000001,15.3,114.6,17.4,4.8
CZ,Czech Republic,2026,8.8,67.9,15.2,113.6,17.1,4.7
CZ,Czech Republic,2027,8.9,67.4,15,112.7,16.9,4.6
CZ,Czech Republic,2028,8.9,67,14.8,111.7,16.6,4.5
CZ,Czech Republic,2029,9,66.5,14.6,110.8,16.4,4.3
CZ,Czech Republic,2030,9.1,66,14.4,109.8,16.1,4.2
CZ,Czech Republic,2031,9.1,64.6,14.3,107.8,15.7,4.1
CZ,Czech Republic,2032,9.1,63.1,14.2,105.7,15.4,4
CZ,Czech Republic,2033,9.1,61.7,14,103.7,15,3.9
CZ,Czech Republic,2034,9.1,60.300000000000004,13.9,101.6,14.6,3.7
CZ,Czech Republic,2035,9.1,58.7,13.8,99.6,14.3,3.6
CZ,Czech Republic,2036,9.2,58.00000000000001,13.7,98.3,13.9,3.5
CZ,Czech Republic,2037,9.2,57.400000000000006,13.7,97.1,13.5,3.4
CZ,Czech Republic,2038,9.2,56.8,13.7,95.9,13,3.3
CZ,Czech Republic,2039,9.2,56.1,13.6,94.6,12.6,3.1
CZ,Czech Republic,2040,9.2,55.39999999999999,13.6,93.4,12.2,3
DK,Denmark,1990,12.7,41.599999999999994,2.3,69.2,10.8,1.8
DK,Denmark,1991,12.5,51.8,2.5,79.8,11.3,1.8
DK,Denmark,1992,12.3,45.8,2.5,73.9,11.5,1.7
DK,Denmark,1993,12.3,48.1,2.6,76.2,11.5,1.7
DK,Denmark,1994,12.1,51.7,2.7,80.2,11.9,1.7
DK,Denmark,1995,12.1,48.5,2.9,77.2,12.1,1.6
DK,Denmark,1996,11.7,61.7,3,90.3,12.3,1.5
DK,Denmark,1997,11.7,52,3.1,80.8,12.5,1.5
DK,Denmark,1998,11.7,47.9,3.3,76.8,12.5,1.4
DK,Denmark,1999,11.4,45.4,3.5,74.4,12.6,1.5
DK,Denmark,2000,11.3,41,3.7,70,12.5,1.5
DK,Denmark,2001,11.2,42.7,3.5,71.5,12.5,1.5
DK,Denmark,2002,11.3,42.099999999999994,3.5,71.1,12.7,1.6
DK,Denmark,2003,11.1,46.8,3.5,76.1,13.2,1.6
DK,Denmark,2004,11,41,3.3,70,13.4,1.3
DK,Denmark,2005,10.8,37.1,2.8,65.6,13.6,1.2
DK,Denmark,2006,10.6,44.800000000000004,2.8,73.3,13.9,1.3
DK,Denmark,2007,10.8,39.3,2.9,68.7,14.5,1.3
DK,Denmark,2008,10.7,36.3,2.5,65.2,14.3,1.3
DK,Denmark,2009,10.5,35.1,2.1,62.4,13.5,1.2
DK,Denmark,2010,10.4,35.7,1.9,62.6,13.4,1.2
DK,Denmark,2011,10.4,30.699999999999996,2.1,57.4,13.1,1.2
DK,Denmark,2012,10.4,26.799999999999997,2.1,52.9,12.5,1.1
DK,Denmark,2013,10.4,28.8,2,54.6,12.3,1.1
DK,Denmark,2014,10.5,24.4,2,50.4,12.4,1.1
DK,Denmark,2015,10.4,21.8,1.8,47.8,12.7,1.1
DK,Denmark,2016,10.6,23.200000000000003,2,49.9,13,1.1
DK,Denmark,2017,10.6,20.599999999999998,2,47.6,13.2,1.1
DK,Denmark,2018,10.4,20,2,46.5,12.9,1.1
DK,Denmark,2019,10.4,18.5,2.1,45.1,13,1.1
DK,Denmark,2020,10.4,17.1,2.1,43.6,13,1
DK,Denmark,2021,10.4,16.7,2.1,43.2,13,1
DK,Denmark,2022,10.4,17.200000000000003,2.1,43.8,13.1,1
DK,Denmark,2023,10.5,18.799999999999997,2.1,45.4,13.1,1
DK,Denmark,2024,10.5,19.4,2,46,13.1,1
DK,Denmark,2025,10.5,19.799999999999997,2,46.4,13.1,0.9
DK,Denmark,2026,10.6,20.5,2,47.1,13.1,0.9
DK,Denmark,2027,10.6,22.1,2,48.7,13,0.9
DK,Denmark,2028,10.6,23.299999999999997,2,49.8,13,0.9
DK,Denmark,2029,10.6,24.299999999999997,2,50.8,13,0.9
DK,Denmark,2030,10.7,24.9,2,51.4,12.9,0.9
DK,Denmark,2031,10.8,25.400000000000002,2,52.6,13.3,1.1
DK,Denmark,2032,10.7,26.099999999999998,2,53.1,13.2,1.1
DK,Denmark,2033,10.7,26.9,2,53.8,13.1,1.1
DK,Denmark,2034,10.6,27.800000000000004,2,54.4,12.9,1.1
DK,Denmark,2035,10.7,29.2,2,55.7,12.8,1.1
DK,Denmark,2036,10.6,30.699999999999996,2,57,12.6,1.1
DK,Denmark,2037,10.6,31.800000000000004,2,57.9,12.4,1
DK,Denmark,2038,10.8,33.2,2.1,59.3,12.2,1
DK,Denmark,2039,10.7,34.8,2.1,60.6,12.1,1
DK,Denmark,2040,10.7,35.6,2.1,61.3,11.9,1
EE,Estonia,1990,2.7,33.9,1,40.4,2.5,0.4
EE,Estonia,1991,2.6,31.099999999999998,1,37.3,2.3,0.4
EE,Estonia,1992,2.2,23,0.6,27.3,1.2,0.4
EE,Estonia,1993,1.7,17.599999999999998,0.4,21.4,1.3,0.4
EE,Estonia,1994,1.5,17.9,0.6,22.1,1.6,0.4
EE,Estonia,1995,1.4,16.299999999999997,0.6,20.3,1.6,0.4
EE,Estonia,1996,1.3,16.900000000000002,0.7,21,1.7,0.4
EE,Estonia,1997,1.3,16.3,0.7,20.6,1.8,0.5
EE,Estonia,1998,1.3,14.599999999999998,0.8,19,1.8,0.5
EE,Estonia,1999,1.1,13.600000000000001,0.7,17.7,1.7,0.5
EE,Estonia,2000,1.1,13.3,0.7,17.4,1.7,0.6
EE,Estonia,2001,1.1,13.3,0.7,17.8,2,0.6
EE,Estonia,2002,1.1,12.9,0.6,17.2,2.1,0.6
EE,Estonia,2003,1.1,14.8,0.6,19.1,2,0.5
EE,Estonia,2004,1.2,14.799999999999999,0.7,19.4,2.1,0.5
EE,Estonia,2005,1.2,14.600000000000001,0.7,19.2,2.2,0.5
EE,Estonia,2006,1.2,13.8,0.8,18.5,2.3,0.5
EE,Estonia,2007,1.2,17.1,1,22.2,2.4,0.5
EE,Estonia,2008,1.3,15,1,20,2.3,0.5
EE,Estonia,2009,1.2,12.5,0.5,16.8,2.1,0.5
EE,Estonia,2010,1.2,16.599999999999998,0.5,21.2,2.3,0.5
EE,Estonia,2011,1.3,16.599999999999998,0.7,21.3,2.3,0.5
EE,Estonia,2012,1.3,15.2,0.9,20.2,2.3,0.4
EE,Estonia,2013,1.4,17,1,21.9,2.2,0.4
EE,Estonia,2014,1.4,16.4,0.7,21.1,2.3,0.4
EE,Estonia,2015,1.4,13.600000000000001,0.5,18.1,2.3,0.4
EE,Estonia,2016,1.3,15.1,0.5,19.7,2.4,0.3
EE,Estonia,2017,1.4,16.1,0.6,20.9,2.4,0.3
EE,Estonia,2018,1.4,15.700000000000001,0.6,20.4,2.4,0.3
EE,Estonia,2019,1.4,15.399999999999999,0.7,20,2.3,0.3
EE,Estonia,2020,1.4,15,0.7,19.7,2.2,0.3
EE,Estonia,2021,1.5,14.8,0.7,19.4,2.2,0.3
EE,Estonia,2022,1.5,14.399999999999999,0.7,19.1,2.3,0.3
EE,Estonia,2023,1.5,14.099999999999998,0.7,18.8,2.3,0.3
EE,Estonia,2024,1.5,13.7,0.7,18.5,2.3,0.3
EE,Estonia,2025,1.5,13.399999999999999,0.7,18.2,2.3,0.2
EE,Estonia,2026,1.5,12.8,0.7,17.5,2.3,0.2
EE,Estonia,2027,1.5,12,0.7,16.9,2.4,0.2
EE,Estonia,2028,1.5,11.299999999999999,0.7,16.2,2.4,0.2
EE,Estonia,2029,1.6,10.6,0.7,15.5,2.4,0.2
EE,Estonia,2030,1.6,10,0.7,14.8,2.4,0.2
EE,Estonia,2031,1.6,9.799999999999999,0.7,14.6,2.4,0.2
EE,Estonia,2032,1.6,9.6,0.7,14.5,2.4,0.2
EE,Estonia,2033,1.6,9.4,0.6,14.3,2.5,0.2
EE,Estonia,2034,1.6,9.2,0.6,14.2,2.5,0.2
